"Project","Strain","StrainShort","Diet","StrainColors","ID","BW_Week7","BW_Week8","BW_Week9","BW_Week10","BW_Week11","BW_Week12","BW_Week13","BW_Week14","BW_Week15","BW_Week16","BW_Week17","BW_Week18","BW_Week19","BW_Week20","BW_Week21","BW_Week22","BW_Week23","BW_Week24","BW_PercGain_Week7","BW_PercGain_Week8","BW_PercGain_Week9","BW_PercGain_Week10","BW_PercGain_Week11","BW_PercGain_Week12","BW_PercGain_Week13","BW_PercGain_Week14","BW_PercGain_Week15","BW_PercGain_Week16","BW_PercGain_Week17","BW_PercGain_Week18","BW_PercGain_Week19","BW_PercGain_Week20","BW_PercGain_Week21","BW_PercGain_Week22","BW_PercGain_Week23","BW_PercGain_Week24","Liver_Weight","Liver_Percentage","Heart_Weight","Heart_Percentage","scWAT_Weight","scWAT_Percentage","eWAT_Weight","eWAT_Percentage","Spleen_Weight","Spleen_Percentage","Kidney_Weight","Kidney_Percentage","Gastrocnemius_Weight","Gastrocnemius_Percentage","BAT_Weight","BAT_Percentage","Food_intake_CLAMS","BW_loss_CLAMS","VO2_DAY","VCO2_DAY","RER_DAY","EE_DAY","XAMB_DAY","VO2_NIGHT","VCO2_NIGHT","EE_NIGHT","RER_NIGHT","XAMB_NIGHT","BW_EchoMRI","Fat_mass_g","Lean_mass_g","Fat_mass_perc","Lean_mass_perc","BW_ogtt","ogtt_glycemia_t0","ogtt_glycemia_t15","ogtt_glycemia_t30","ogtt_glycemia_t45","ogtt_glycemia_t60","ogtt_glycemia_t90","ogtt_glycemia_t120","ogtt_glycemia_t150","ogtt_glycemia_t180","ogtt_AUC","BW_itt","itt_glycemia_t0","itt_glycemia_t15","itt_glycemia_t30","itt_glycemia_t45","itt_glycemia_t60","itt_AUC","ogtt_insulin_t0","ogtt_insulin_t15","ogtt_insulin_t30","ogtt_insulin_t60","insulin_AUC","ogtt_glp1_t0","ogtt_glp1_t15","ogtt_glp1_t30","ogtt_glp1_t60","glp1_AUC","HOMA_IR","plasma_ASAT","plasma_ALAT","plasma_Cholesterol","plasma_HDL-Cholesterol","plasma_LDL-Cholesterol","plasma_TGL","plasma_Crea","plasma_Urea","ALAT_ASAT_ratio","Urea_Crea_ratio","Fibrosis_perc","Steatosis_perc","Steatosis_score","Ballooning_score","Lobular_inflammation_score","NAS_score","urine_creatinine","urine_glucose","urine_albumin","urine_ACR","plasma_GDF_15","plasma_TIMP_1","plasma_FGF_21","TG_mg_dl","Chol_mg_dl","TG_mg_dl_mg_prot","Chol_mg_dl_mg_prot","ATP","CS_activity","NAD"
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-005462",13.2,13.14,14.35,14.55,15.15,15.5,15.54,16.08,16.38,17.15,17.36,17.7,16.89,17.53,16.88,17.35,17.69,18.63,0,-0.454545454545445,8.71212121212121,10.2272727272727,14.7727272727273,17.4242424242424,17.7272727272727,21.8181818181818,24.0909090909091,29.9242424242424,31.5151515151515,34.0909090909091,27.9545454545455,32.8030303030303,27.8787878787879,31.439393939394,34.0151515151515,41.1363636363636,0.5943,3.19001610305958,0.0999,0.536231884057971,0.4338,2.32850241545894,0.3526,1.89264626945786,0.0205,0.11003757380569,0.2285,1.22651637144391,0.2338,1.25496511003757,0.0863,0.463231347289318,0.730000000000018,2.61,3408.74578844967,2435.81834575049,0.721,15912.1611303564,1614,4768.74436482703,3532.63654913871,22569.2750676221,0.7475,4736,17.7,3.314,11.981,18.722,67.69,16.67,101,328,386,407,404,350,238,186,140,35490,17.17,127,111,93,107,107,-1050,1501.06,5568.58,2933.89,1986.49,103997.7,64.79,83.78,NA,26.32,NA,9.40014307827199,233,86,4.3,3.897,0.49,0.48,5,5,0.369098712446352,1000,1.46010750083941,13.38870239,0.5,0,0.5,1,NA,NA,NA,NA,62.7413291618034,1360.79641085982,192.438899289539,9.16063884608643,30.9541955213573,0.376981022472693,1.27383520664022,8.01550542689941,2.0746061979568,6619.93015047805
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-005463",13.67,14.04,14.92,15.5,15.42,15.44,15.92,16.64,16.91,17.24,17.83,17.59,17.24,17.76,17.5,18.35,18.7,19.56,0,2.70665691294806,9.1441111923921,13.386978785662,12.8017556693489,12.9480614484272,16.4594001463058,21.7264081931236,23.7015362106803,26.1155815654718,30.4316020482809,28.6759326993416,26.1155815654718,29.919531821507,28.0175566934894,34.235552304316,36.7959034381858,43.0870519385516,0.8967,4.58435582822086,0.1019,0.520961145194274,0.3908,1.99795501022495,0.2968,1.51738241308793,0.0242,0.123721881390593,0.2163,1.1058282208589,0.2667,1.36349693251534,0.0607,0.310327198364008,1.36999999999998,1.01,3299.16268306793,2497.13409250068,0.809,15609.9882349359,2626,5670.435861523,4275.25423986847,26759.6116211978,0.772,23178,17.59,2.516,12.634,14.304,71.825,16.87,111,280,389,319,291,139,104,102,98,15585,18.08,128,96,53,82,100,-2295,5321.65,2344.25,4634.18,1855.53,-65285.1,65.46,87.15,60.71,30.77,182.85,36.6255643159755,160,75,4.1,3.352,0.36,0.62,5,6,0.46875,1200,4.674396003282,11.35367012,1,0,1,2,93.21,40,3.4,36.4767728784465,116.277054924911,1333.45223391292,332.787208549607,6.96922779579367,23.8434284059573,0.300397749818693,1.0277339830154,5.51463012054219,2.17699434673702,2416.82932938638
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-005464",12.59,12.76,13,13.24,13.64,13.83,14.34,14.36,14.5,14.6,15.06,15.03,14.77,15.43,15.53,15.65,15.25,15.18,0,1.35027799841144,3.25655281969817,5.16282764098491,8.33995234312947,9.84908657664814,13.8999205718824,14.0587768069897,15.1707704527403,15.9650516282764,19.6187450357427,19.3804606830818,17.3153296266878,22.5575853852264,23.3518665607625,24.3050039714059,21.1278792692613,20.571882446386,0.7807,5.1429512516469,0.093,0.612648221343874,0.1859,1.22463768115942,0.1012,0.666666666666667,0.0199,0.131093544137022,0.227,1.49538866930171,0.2264,1.49143610013175,0.0267,0.175889328063241,1.92000000000002,1.01,2854.70202475613,2221.41896876793,0.779,13664.6478916305,1522,4429.90122141159,3772.59283547832,21200.9620554963,0.829,10815,15.03,0.805,12.038,5.357,80.091,14.46,116,381,338,258,230,97,63,74,60,9435,14.85,120,74,49,75,85,-2430,631.01,3068.36,2291.96,1652.22,86388.75,73.75,96.8,15.49,21.34,-1402.05,4.53846791121183,179,94,4.8,3.724,0.42,0.63,12,8,0.525139664804469,666.666666666667,4.91446092723753,10.04948902,0.5,0,0.5,1,NA,NA,NA,NA,123.398084642132,1589.91576526648,285.353808680723,3.74882154855832,18.6897811603987,0.184671012244252,0.920678874896485,6.51498024308508,2.35013515840957,1216.15007304397
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005476",27.56,30.77,33.61,35.6,37.2,37.58,38.36,39.75,39.8,40.92,41.9,43.48,43,43.49,43.15,44.74,45.36,46.7,0,11.6473149492017,21.9521044992743,29.1727140783745,34.978229317852,36.3570391872279,39.1872278664732,44.2307692307692,44.4121915820029,48.4760522496372,52.0319303338171,57.7648766328012,56.0232220609579,57.8011611030479,56.5674891146589,62.3367198838897,64.5863570391872,69.4484760522497,3.6359,7.78565310492505,0.2441,0.522698072805139,2.3143,4.95567451820128,1.1975,2.56423982869379,0.093,0.199143468950749,0.632,1.35331905781585,0.3442,0.737044967880086,0.1242,0.265952890792291,2.74000000000001,1.01,2501.28638762312,1996.60356085874,0.7985,11974.9617724433,5601,4187.25043453751,3500.43923521398,20217.699572509,0.8395,22985,43.48,14.832,22.578,34.113,51.927,41.6,112,353,391,339,287,171,204,248,219,25065,43.9,218,208,214,241,259,135,7409.65,5549.73,5860.88,5792.96,-74361.9,89.89,191.42,122.3,90.44,2495.25,51.4553758770259,90,78,5.6,4.714,0.38,1.61,7,4,0.866666666666667,571.428571428571,0.913402985810995,23.43804359,1.5,0,0.5,2,17.1,17,2.3,134.502923976608,184.09650765822,1974.39904249233,2184.0946907316,7.48742027686143,17.9301975730157,0.41139671850887,0.985175690825039,5.81473515730506,2.31777873561977,2114.86602250596
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005477",25.02,28.14,31.35,32.7,34.25,34.78,35.35,37.2,37.07,37.89,39.29,40.2,40.4,40.3,40.02,40.83,41.69,41.98,0,12.4700239808154,25.2997601918465,30.6954436450839,36.8904876099121,39.0087929656275,41.2869704236611,48.6810551558753,48.1614708233413,51.4388489208633,57.0343725019984,60.6714628297362,61.4708233413269,61.0711430855316,59.9520383693046,63.189448441247,66.6266986410871,67.7857713828937,2.303,5.48594568842306,0.208,0.495474035254883,1.7122,4.07860886136255,1.3126,3.12672701286327,0.0908,0.21629347308242,0.5338,1.271557884707,0.3469,0.826345878989995,0.0666,0.158646974749881,2.03999999999999,0.940000000000005,2559.48996369117,1947.58768925122,0.7675,12226.7524063164,4247,4037.17801603069,3261.75755292183,19533.2881285538,0.8315,15869,40.2,14.491,20.457,36.048,50.888,38.6,110,340,446,426,411,302,240,183,142,34110,40.6,194,181,179,175,164,-705,2941.87,4216.95,3855.92,1730.73,46547.7,88.8,153.21,43.94,21.34,-379.65,20.0646320886663,112,53,4.8,3.128,0.34,2.05,3,4,0.473214285714286,1333.33333333333,0.705205103808228,15.07370663,1,0,0.5,1.5,36.84,22,1.8,48.8599348534202,100.369434659528,1786.00337089295,1064.12861675429,9.24397601137548,20.8184436021866,0.431961495858667,0.972824467391896,4.91442004701646,2.14572795897908,4667.37081577466
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-005607",16.92,17.11,17.29,17.77,18.4,18.66,19.05,19.17,19.39,19.57,19.4,19.72,19.67,20.29,19.85,19.68,19.73,18.85,0,1.12293144208036,2.18676122931441,5.02364066193852,8.74704491725766,10.2836879432624,12.5886524822695,13.2978723404255,14.5981087470449,15.661938534279,14.6572104018912,16.548463356974,16.2529550827423,19.9172576832151,17.3167848699764,16.3120567375886,16.6075650118203,11.4066193853428,0.6627,3.515649867374,0.0988,0.524137931034483,0.1699,0.901326259946949,0.1201,0.637135278514589,0.0281,0.149071618037135,0.2671,1.41697612732095,0.2513,1.33315649867374,0.0369,0.195755968169761,0.909999999999997,3.9,1714.02327935223,1313.58552631579,0.74,8062.04945850202,349,2451.2778340081,1812.5733805668,11648.4959691296,0.765,1763,19.72,1.185,15.571,6.01,78.961,18.96,105,259,169,167,202,162,147,108,100,10170,19.6,138,109,50,65,63,-2850,1592.41,2813.3,1290.01,1874.45,9241.35,40.46,15.49,37.72,NA,NA,10.3671464450499,152,51,4.8,3.495,1.7,0.45,6,6,0.335526315789474,1000,6.82782053727714,7.668847561,1,0,1,2,111.95,46,3.5,31.2639571237159,72.1565744868681,3714.46193792073,179.343242823233,4.91363725178411,39.9191820421679,0.258612486936006,2.10100958116673,7.56534787175511,2.31940844216264,8801.16990795815
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-005612",11.08,10.69,10.99,11.15,10.64,11.23,11.88,11.97,12.08,12.18,12.04,12.16,12.09,12.62,12.42,12.64,12.45,12.73,0,-3.51985559566788,-0.812274368231046,0.631768953068595,-3.971119133574,1.35379061371841,7.2202166064982,8.03249097472925,9.02527075812274,9.92779783393502,8.66425992779783,9.74729241877256,9.11552346570397,13.898916967509,12.0938628158845,14.0794223826715,12.3646209386282,14.8916967509025,0.3732,2.93165750196386,0.0694,0.545168892380204,0.1499,1.17753338570306,0.066,0.518460329929301,0.0157,0.123330714846819,0.1142,0.897093479968578,0.1934,1.51924587588374,0.0263,0.206598586017282,0.919999999999987,0.41,967.434230761344,684.434784391724,0.737,4549.69358403904,642,3799.92208165023,3711.40683630995,18991.5916750395,0.9775,4170,12.16,0.794,9.595,6.531,78.904,11.9,87,315,365,349,311,178,134,112,102,23130,12.3,100,44,40,52,54,-2460,NA,754.69,365.82,481.67,NA,64.12,49.66,82.07,21.34,321.6,NA,157,57,2.6,1.927,0.13,0.54,1,6,0.363057324840764,6000,1.8908097093177,7.023127556,0,0,0,0,NA,NA,NA,NA,61.5063858605195,950.707280096272,322.367127431507,NA,NA,NA,NA,3.76401740609213,2.23686296871864,12701.8683701622
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-005613",11.57,11.14,11.78,11.76,12,12.43,12.66,12.72,13.11,12.74,12.72,13.2,13.72,14.1,12.6,13.64,13.61,13.89,0,-3.71650821089023,1.81503889369057,1.64217804667242,3.71650821089023,7.43301642178046,9.4209161624892,9.93949870354365,13.3102852203976,10.1123595505618,9.93949870354365,14.0881590319792,18.5825410544512,21.866897147796,8.90233362143474,17.8910976663786,17.6318063958513,20.0518582541054,0.4123,2.96832253419726,0.0814,0.586033117350612,0.1336,0.961843052555795,0.0698,0.502519798416127,0.0227,0.163426925845932,0.2045,1.47228221742261,0.1921,1.38300935925126,0.0346,0.24910007199424,0.880000000000024,0.949999999999999,2226.87538861051,1927.54471306829,0.886,11127.1604184192,1287,3681.88800702242,3037.96496104751,17705.4094583227,0.8415,11059,13.2,0.362,10.864,2.739,82.3,12.84,96,299,332,294,218,150,124,120,101,16395,13.2,105,99,53,67,75,-1440,NA,883.7,845.79,416.95,NA,55.73,NA,36.78,18.56,NA,NA,319,39,3.2,2.371,0.16,0.7,7,7,0.122257053291536,1000,1.35774345204728,5.533397675,0,0,0,0,98.82,47,3,30.3582270795386,70.5253983995715,1048.85726001477,85.7602396637206,3.02846312591544,12.264936753983,0.168247951439747,0.681385375221277,6.26489271244936,2.29617173083406,7510.43602215276
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-005614",11.33,10.35,10.57,10.89,10.72,11.15,11.25,11.38,12.27,12.84,12.59,13.05,13.25,13.58,12.11,13.17,13.65,13.72,0,-8.64960282436011,-6.70785525154457,-3.88349514563106,-5.38393645189761,-1.58870255957634,-0.706090026478377,0.441306266548991,8.29655781112091,13.3274492497793,11.1209179170344,15.1809355692851,16.946160635481,19.8587819947043,6.88437775816416,16.2400706090026,20.4766107678729,21.0944395410415,0.3521,2.56632653061224,0.0735,0.535714285714286,0.1742,1.26967930029154,0.1088,0.793002915451895,0.0215,0.156705539358601,0.1945,1.41763848396501,0.1869,1.36224489795918,0.0213,0.155247813411079,1.72,1.53,2238.68490544057,1780.05223098132,0.799,10900.6205050289,1258,4736.45926371791,3567.07263795581,22632.0369961361,0.7665,25320,13.05,1.117,10.077,8.563,77.221,12.36,77,336,438,389,363,256,184,120,101,32430,12.98,97,58,49,63,71,-1815,117.89,1612.44,1190.74,1190.74,54603.75,30.77,60.71,36.78,13.81,629.4,0.562837118517477,163,61,2.6,2.354,0.13,0.61,8,6,0.374233128834356,750,3.80390298696083,3.419240713,0,0,0,0,NA,NA,NA,NA,77.8470585575931,1171.64187165868,1239.37379616951,NA,NA,NA,NA,NA,NA,12941.4091192634
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-005615",13.36,12.96,12.91,12.71,12.96,13.33,13.26,13.35,14.08,14.19,13.63,13.76,14.29,14.11,14.26,14.45,14.83,14.64,0,-2.99401197604789,-3.36826347305389,-4.86526946107783,-2.99401197604789,-0.224550898203588,-0.748502994011973,-0.074850299401196,5.38922155688623,6.2125748502994,2.02095808383235,2.99401197604791,6.96107784431137,5.61377245508982,6.73652694610779,8.15868263473054,11.0029940119761,9.5808383233533,0.2909,1.9870218579235,0.0828,0.565573770491803,0.159,1.08606557377049,0.1002,0.684426229508197,0.0184,0.12568306010929,0.189,1.29098360655738,0.2066,1.41120218579235,0.0403,0.275273224043716,1.29999999999998,0.949999999999999,1956.1122244489,1732.06412825651,0.82,9328.69058116233,1092,4429.25851703407,3811.89521900945,21762.9290581162,0.879,18235,13.76,0.603,11.057,4.382,80.359,12.87,69,201,248,211,224,140,127,105,96,16395,14.11,111,74,63,66,76,-1950,254.02,543.25,528.11,254.02,12561.15,25.14,50.44,NA,NA,NA,1.08675598476247,154,42,3.4,2.651,0.23,0.66,7,5,0.272727272727273,714.285714285714,4.20219804947818,3.943981171,0,0,0,0,147.86,49,42.8,289.463005545787,63.1526004224805,1141.69955485963,547.067524770267,5.33205265960633,13.3542333114153,0.227865498273775,0.570693731257065,7.01515530435652,2.24579483425709,12153.2785614199
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-006070",13.61,12.26,13,13.59,13.62,14,14.23,14.57,14.67,14.54,14.04,14.32,13.77,13.54,13.48,12.7,13.38,13.4,0,-9.91917707567965,-4.48199853049228,-0.146950771491547,0.0734753857457736,2.86554004408524,4.55547391623807,7.05363703159442,7.78839088905217,6.83321087435709,3.15944158706833,5.21675238795004,1.1756061719324,-0.514327700220428,-0.95518001469507,-6.68626010286554,-1.68993387215282,-1.54298310066127,0.3911,2.91865671641791,0.0758,0.565671641791045,0.1182,0.882089552238806,0.0608,0.453731343283582,0.0159,0.11865671641791,0.1614,1.2044776119403,0.1813,1.35298507462687,0.0386,0.288059701492537,0.230000000000018,3,2261.84127442314,1617.26172220318,0.729,10554.5509751213,1722,3816.45348102979,2765.62088437461,17981.3378015118,0.738,22496,14.32,1.319,10.822,9.208,75.574,12.45,99,311,294,177,155,66,39,45,44,4545,12.3,74,26,29,40,46,-1905,1582.36,1290.01,981.95,311.82,-22397.55,25.14,15.49,21.34,NA,NA,9.7130478602521,425,77,2.6,2.487,0.18,1.04,10,7,0.181176470588235,700,5.51073991725459,2.803761721,0,0,0,0,NA,NA,NA,NA,50.7249639425859,1287.12640806748,188.093610354035,2.36318174416517,12.9785116198868,0.105972275523102,0.581996036766225,5.06447256539789,2.30540231572393,13413.9382911685
"Aim2a_Step1","WSB/EiJ","WSB","CD","#FF2600","HDP-006071",16.09,14.54,15.68,15.33,16.2,15.44,15.92,15.69,16,16.23,16.12,15.91,16.05,16.2,17.19,16.8,17.26,16.9,0,-9.63331261653201,-2.54816656308266,-4.72343070229956,0.683654443753881,-4.03977625854568,-1.05655686761964,-2.48601615910504,-0.559353635798632,0.870105655686765,0.186451211932885,-1.11870727159726,-0.248601615910498,0.683654443753881,6.83654443753885,4.41267868241144,7.27159726538224,5.03418272218769,0.7351,4.34970414201183,0.0831,0.491715976331361,0.2706,1.60118343195266,0.2196,1.29940828402367,0.024,0.142011834319527,0.227,1.34319526627219,0.2249,1.33076923076923,0.0625,0.369822485207101,0.72999999999999,1.44,2111.64399430709,1819.38403998279,0.947,10542.025873796,3590,3820.44318670771,2970.65129248999,18213.7483053652,0.7785,19976,15.91,1.351,11.815,8.493,74.262,15.25,91,227,282,261,255,150,124,108,90,15645,16.3,92,85,106,111,121,390,1438.99,1156.95,1418.07,1076.62,-4858.2,NA,38.65,NA,NA,NA,8.11921807484716,126,43,3.9,3.48,0.29,1.16,1,4,0.341269841269841,4000,3.14925834720723,7.644520283,0,0,0,0,16.05,10,NA,NA,59.8570903775981,678.002124187998,991.209729693281,2.66130592451131,10.8976364633082,0.148676308631917,0.608806506330068,5.91477016955935,2.37271915961549,4534.69416024567
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-006072",15.67,16.03,16.24,17.55,18.25,19.04,19.45,19.7,20.44,21.28,20.7,20.91,20.09,21.04,20.91,19.66,21.64,22.26,0,2.297383535418,3.63752393107848,11.9974473516273,16.464582003829,21.5060625398851,24.122527121889,25.7179323548181,30.4403318442885,35.8008934269305,32.0995532865348,33.4396936821953,28.2067645181876,34.2693044033184,33.4396936821953,25.4626675175495,38.0982769623484,42.0548819400128,0.7975,3.58265947888589,0.1174,0.527403414195867,0.6168,2.77088948787062,0.4606,2.06918238993711,0.0291,0.130727762803235,0.2839,1.27538185085355,0.2443,1.09748427672956,0.1287,0.578167115902965,1.40000000000001,3.61,3424.44408441006,2509.75333144315,0.736,16211.9196200737,2630,4145.75114423427,3120.25294665641,19683.4420470655,0.732,8100,20.91,4.312,13.951,20.622,66.718,20.31,171,373,425,486,446,310,175,153,128,23565,19.5,103,106,70,83,99,-750,3637.57,6998.48,4478.57,3977.62,75643.65,32.85,87.7,18.56,40.46,394.05,38.5675905606659,78,93,3.8,3.545,0.3,0.36,3,6,1.19230769230769,2000,6.04235717099564,8.332373619,0.5,0,0.5,1,NA,NA,NA,NA,72.971245180336,1230.19342642428,223.755820043749,5.57924845455526,27.8423197861209,0.244703879585757,1.22115437658425,6.81508527984795,2.52748642818259,13885.2170787742
"Aim2a_Step1","WSB/EiJ","WSB","WD","#FF2600","HDP-006251",12.53,13.21,13.18,12.95,13.43,14.1,13.96,14.88,15.7,15.74,15.64,15.64,15.14,15.8,16.28,16.7,17.04,17.85,0,5.42697525937751,5.18754988028731,3.35195530726257,7.18276137270551,12.5299281723863,11.4126097366321,18.7549880287311,25.2992817238627,25.6185155626497,24.8204309656824,24.8204309656824,20.830007980846,26.09736632083,29.928172386273,33.2801276935355,35.9936153232243,42.4581005586592,0.8251,4.62240896358543,0.1512,0.847058823529412,0.416,2.33053221288515,0.2906,1.62801120448179,0.024,0.134453781512605,0.2579,1.44481792717087,0.2446,1.3703081232493,0.066,0.369747899159664,0.0500000000000114,2.78,3070.80907728239,2302.08456792275,0.763,14628.4430508593,3290,3496.0609335239,2729.38090424234,16681.3838689999,0.779,4652,15.64,2.604,10.954,16.65,70.037,15.35,167,389,353,309,263,123,89,76,73,4740,16.2,154,66,56,82,93,-3870,3819.86,4348.5,4006.05,2665.97,13515.3,NA,37.72,NA,32.85,NA,39.5529568346465,285,92,3.6,3.195,0.46,0.49,5,7,0.32280701754386,1400,1.78765175322244,16.82553864,1,0,1,2,NA,NA,NA,NA,92.3643620665014,2146.46125044032,185.185839706844,6.13617132442168,28.2291618833981,0.275164633382138,1.26588169880709,7.36527784724654,2.17393567377764,2059.09164999343
